Source.Name,City,District,Sub-District,PM2.5,Date
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,16.94936053,13/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,18.33806443,14/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,17.21490689,15/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,17.70561894,16/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,18.17391157,17/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.46167147,18/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.64983702,19/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,55.12684131,20/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,43.7671717,21/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,58.49340407,22/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,93.09401337,23/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,57.81706337,24/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.02130675,25/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.13172479,26/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,35.85460925,27/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.82345955,28/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.28130913,29/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,27.04007912,30/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,28.21652548,31/3/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,31.87771507,1/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,34.52907634,2/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,23.745326,3/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,9.288894176,4/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,11.92804422,5/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,15.08445871,6/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,17.64349274,7/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,21.24313752,8/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,19.65105319,9/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,25.09410079,10/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,26.27206214,11/4/2025
PM25_Tambon_1m_2025-04-12.csv,กรุงเทพมหานคร,คลองเตย,คลองเตย,19.98771095,12/4/2025
